tipo_de_compra;codigo;descricao;fornecedor;qtd_pedido;embalagem_padrao;qtd_corrigida;data_colocacao;semana_compra;rota_cod;centro;rota; preco_unitario ; valor_total ;dia_colocacao;comprador;de_chao;de_simulado;de_fechamento_sim_viveo;politica;forecast;estoque_chao;estoque_total;delta_forecast;estoque_projetado_c_pedido;de_com_pedido_filial
COMPRA SEMANAL;20001;NEXAVAR 200MG C/60 CPR (ONCO)*;BAYER;19;1;19;21/05/2024;S3;-;Mafra - LDA;1002; R$ 7.076,00 ; R$ 134.440,96 ;Livre;Bruna;34;34;60;60;27;31;31;15;36;39
COMPRA SEMANAL;20001;NEXAVAR 200MG C/60 CPR (ONCO)*;BAYER;1;1;1;21/05/2024;S3;-;Mafra - CTL;1003; R$ 7.076,00 ; R$ 7.075,56 ;Livre;Bruna;60;60;60;60;2;4;4;1;4;58
COMPRA SEMANAL;20001;NEXAVAR 200MG C/60 CPR (ONCO)*;BAYER;19;1;19;21/05/2024;S3;-;Mafra - DF;1009; R$ 7.076,00 ; R$ 134.440,96 ;Livre;Bruna;9;9;60;60;17;5;5;10;15;26
COMPRA SEMANAL;20001;NEXAVAR 200MG C/60 CPR (ONCO)*;BAYER;3;1;3;21/05/2024;S3;-;Mafra - REC;1010; R$ 7.076,00 ; R$ 21.227,52 ;Livre;Bruna;10;45;60;60;6;2;9;3;9;45
COMPRA SEMANAL;20017;FRUTOVITAM (POLIVITAMINICO S/MINERAIS) C/100 AMP;CRISTALIA;15;4;16;21/05/2024;S3;-;Mafra - RPO;1001; R$ 446,00 ; R$ 6.687,00 ;Livre;Alessandro;0;0;60;60;5;0;0;5;10;60
COMPRA SEMANAL;20017;FRUTOVITAM (POLIVITAMINICO S/MINERAIS) C/100 AMP;CRISTALIA;4;4;4;21/05/2024;S3;-;Mafra - LDA;1002; R$ 446,00 ; R$ 1.783,20 ;Livre;Alessandro;23;23;60;60;4;3;3;3;4;27
COMPRA SEMANAL;20017;FRUTOVITAM (POLIVITAMINICO S/MINERAIS) C/100 AMP;CRISTALIA;11;4;12;21/05/2024;S3;-;Mafra - DF;1009; R$ 446,00 ; R$ 4.903,80 ;Livre;Alessandro;0;0;60;60;9;0;0;8;3;9
COMPRA SEMANAL;20017;FRUTOVITAM (POLIVITAMINICO S/MINERAIS) C/100 AMP;CRISTALIA;21;4;20;21/05/2024;S3;-;Mafra - REC;1010; R$ 446,00 ; R$ 9.361,80 ;Livre;Alessandro;0;0;60;60;7;0;0;6;15;62
COMPRA SEMANAL;20033;ESCOVA SECA +ESPONJA (NAO ESTERIL) UNID M- P *;CRISTALIA;32;48;48;21/05/2024;S3;-;Mafra - RPO;1001; R$ 1,00 ; R$ 32,00 ;Livre;Alessandro;0;0;60;60;26;0;0;20;12;13
COMPRA SEMANAL;20033;ESCOVA SECA +ESPONJA (NAO ESTERIL) UNID M- P *;CRISTALIA;317;48;336;21/05/2024;S3;-;Mafra - REC;1010; R$ 1,00 ; R$ 317,00 ;Livre;Alessandro;0;45;60;60;256;0;384;204;497;58
COMPRA SEMANAL;20130;NISTATINA 100.000UI/ML (GEN) SUSP ORAL FR 50 ML SBOR CANELA;PRATI DONADUZZI;18;50;0;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 5,00 ; R$ 96,66 ;Livre;Teresa;0;0;60;45;10;0;0;5;13;39
COMPRA SEMANAL;20130;NISTATINA 100.000UI/ML (GEN) SUSP ORAL FR 50 ML SBOR CANELA;PRATI DONADUZZI;2;50;0;21/05/2024;S3;5;Mafra - LDA;1003->1002; R$ 5,00 ; R$ 10,74 ;Livre;Teresa;0;0;60;45;113;0;0;113;125;33
COMPRA SEMANAL;20130;NISTATINA 100.000UI/ML (GEN) SUSP ORAL FR 50 ML SBOR CANELA;PRATI DONADUZZI;235;50;250;21/05/2024;S3;-;Mafra - LDA;1002; R$ 4,00 ; R$ 918,85 ;;Teresa;0;0;60;45;113;0;0;113;125;33
COMPRA SEMANAL;20133;BROMOPRIDA 4MG/ML (GEN) FR 20ML PRATI;PRATI DONADUZZI;184;200;200;21/05/2024;S3;-;Mafra - RPO;1001; R$ 2,00 ; R$ 439,76 ;;Teresa;0;0;60;45;100;0;0;100;84;25
COMPRA SEMANAL;20136;CRESTOR 20MG C/30 CPR REV;ASTRAZENECA;2;1;2;21/05/2024;S3;-;Mafra - RJ;1023; R$ 218,00 ; R$ 436,62 ;;Byanca;15;15;60;30;2;1;1;0;3;41
COMPRA SEMANAL;20233;MYTEDOM (METADONA) (A1) 5MG CX C/20 CPR*;CRISTALIA;50;50;50;21/05/2024;S3;-;Mafra - DF;1009; R$ 13,00 ; R$ 667,00 ;Livre;Alessandro;13;13;60;60;25;11;11;2;59;71
COMPRA SEMANAL;20414;RHOPHYLAC 300MCG (G);CSL;183;1;183;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 195,00 ; R$ 35.774,67 ;Livre;Andrew;23;23;60;60;171;130;130;40;273;48
COMPRA SEMANAL;20414;RHOPHYLAC 300MCG (G);CSL;102;1;102;21/05/2024;S3;29;Mafra - LDA;1009->1002; R$ 195,00 ; R$ 19.939,98 ;Livre;Andrew;9;25;60;60;111;34;94;26;181;49
COMPRA SEMANAL;20414;RHOPHYLAC 300MCG (G);CSL;11;1;11;21/05/2024;S3;-;Mafra - LDA;1002; R$ 195,00 ; R$ 2.150,39 ;Livre;Andrew;9;25;60;60;111;34;94;26;181;49
COMPRA SEMANAL;20414;RHOPHYLAC 300MCG (G);CSL;583;1;583;21/05/2024;S3;-;Mafra - DF;1009; R$ 195,00 ; R$ 113.970,67 ;Livre;Andrew;27;27;60;60;608;557;557;141;999;49
COMPRA SEMANAL;20414;RHOPHYLAC 300MCG (G);CSL;78;1;78;21/05/2024;S3;20;Mafra - REC;1009->1010; R$ 195,00 ; R$ 15.248,22 ;Livre;Andrew;46;46;60;60;151;230;230;35;273;54
COMPRA SEMANAL;20652;DOXORRUBICINA 50MG (RUBIDOX) F/A PO LIOF*;BERGAMO;93;1;93;21/05/2024;S3;-;Mafra - DF;1009; R$ 39,00 ; R$ 3.613,05 ;Livre;Alessandro;13;13;60;60;101;44;44;29;108;32
COMPRA SEMANAL;20652;DOXORRUBICINA 50MG (RUBIDOX) F/A PO LIOF*;BERGAMO;40;1;40;21/05/2024;S3;-;Mafra - REC;1010; R$ 39,00 ; R$ 1.554,00 ;Livre;Alessandro;0;36;60;60;37;0;45;11;74;60
COMPRA SEMANAL;23254;DESMOPRESSINA ACET. (GEN) SPRAY NASAL FR 2,5 ML;BERGAMO;19;55;0;21/05/2024;S3;-;Mafra - LDA;1002; R$ 120,00 ; R$ 2.287,03 ;Livre;Alessandro;0;0;60;60;18;0;0;3;16;26
COMPRA SEMANAL;23254;DESMOPRESSINA ACET. (GEN) SPRAY NASAL FR 2,5 ML;BERGAMO;48;55;55;21/05/2024;S3;-;Mafra - DF;1009; R$ 120,00 ; R$ 5.777,76 ;Livre;Alessandro;2;2;60;60;46;3;3;9;42;28
COMPRA SEMANAL;23254;DESMOPRESSINA ACET. (GEN) SPRAY NASAL FR 2,5 ML;BERGAMO;11;55;0;21/05/2024;S3;-;Mafra - REC;1010; R$ 120,00 ; R$ 1.324,07 ;Livre;Alessandro;0;0;60;60;11;0;0;2;9;24
COMPRA SEMANAL;23254;DESMOPRESSINA ACET. (GEN) SPRAY NASAL FR 2,5 ML;BERGAMO;12;55;0;21/05/2024;S3;-;Mafra - RJ;1023; R$ 120,00 ; R$ 1.444,44 ;Livre;Alessandro;14;14;60;60;15;7;7;3;16;32
COMPRA SEMANAL;23505;CONCERTA (A3) 36MG C/30 CPR REV LP;CELLERA;3;6;6;21/05/2024;S3;-;Mafra - DF;1009; R$ 242,00 ; R$ 726,63 ;;Elisete;0;0;60;30;2;0;0;2;1;15
COMPRA SEMANAL;30008;IRUXOL COLAGENASE CLORANFENICOL 30G;ABBOTT;24;1;24;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 13,00 ; R$ 323,52 ;;Karolina;0;0;60;45;13;0;0;7;17;39
COMPRA SEMANAL;30019;RENITEC (ENALAPRIL MAL) 20MG C/30 CP;ORGANON;7;1;7;21/05/2024;S3;-;Mafra - LDA;1002; R$ 48,00 ; R$ 338,94 ;;Elisete;0;0;60;45;4;0;0;3;4;34
COMPRA SEMANAL;30049;GLICONATO DE CALCIO 10% 10ML CX 200 AMP ISOFARMA;HALEXISTAR;18;1;18;21/05/2024;S3;-;Mafra - LDA;1002; R$ 310,00 ; R$ 5.580,00 ;Livre;Alessandro;0;0;60;60;15;0;0;10;8;15
COMPRA SEMANAL;30049;GLICONATO DE CALCIO 10% 10ML CX 200 AMP ISOFARMA;HALEXISTAR;5;1;5;21/05/2024;S3;-;Mafra - CTL;1003; R$ 310,00 ; R$ 1.550,00 ;Livre;Alessandro;12;12;60;60;5;2;2;4;3;19
COMPRA SEMANAL;30049;GLICONATO DE CALCIO 10% 10ML CX 200 AMP ISOFARMA;HALEXISTAR;9;1;9;21/05/2024;S3;-;Mafra - DF;1009; R$ 310,00 ; R$ 2.790,00 ;Livre;Alessandro;20;20;60;60;9;6;6;7;8;28
COMPRA SEMANAL;30049;GLICONATO DE CALCIO 10% 10ML CX 200 AMP ISOFARMA;HALEXISTAR;13;1;13;21/05/2024;S3;-;Mafra - REC;1010; R$ 310,00 ; R$ 4.030,00 ;Livre;Alessandro;0;0;60;60;11;0;0;8;5;14
COMPRA SEMANAL;30158;FENTANILA (GEN) (A1) 0,05MG/ML CX C/50 AMP 2 ML;HIPOLABOR;15;32;0;21/05/2024;S3;-;Mafra - RPO;1001; R$ 105,00 ; R$ 1.575,00 ;Livre;Alessandro;0;0;60;45;6;0;0;6;9;47
COMPRA SEMANAL;30158;FENTANILA (GEN) (A1) 0,05MG/ML CX C/50 AMP 2 ML;HIPOLABOR;4;32;0;21/05/2024;S3;-;Mafra - DF;1009; R$ 105,00 ; R$ 420,00 ;Livre;Alessandro;8;8;60;45;4;1;1;4;1;8
COMPRA SEMANAL;40039;CISPLATINA (CITOPLAX) 50MG F/A 50ML (1MG/ML)* (G);BERGAMO;311;70;280;21/05/2024;S3;-;Mafra - RPO;1001; R$ 50,00 ; R$ 15.674,40 ;Livre;Alessandro;0;41;60;60;243;0;336;228;419;52
COMPRA SEMANAL;40039;CISPLATINA (CITOPLAX) 50MG F/A 50ML (1MG/ML)* (G);BERGAMO;69;70;70;21/05/2024;S3;-;Mafra - LDA;1002; R$ 50,00 ; R$ 3.477,60 ;;Alessandro;1;1;60;60;54;1;1;51;19;11
COMPRA SEMANAL;40039;CISPLATINA (CITOPLAX) 50MG F/A 50ML (1MG/ML)* (G);BERGAMO;10;70;0;21/05/2024;S3;-;Mafra - CTL;1003; R$ 50,00 ; R$ 504,00 ;Livre;Alessandro;0;60;60;60;10;0;20;9;21;62
COMPRA SEMANAL;40039;CISPLATINA (CITOPLAX) 50MG F/A 50ML (1MG/ML)* (G);BERGAMO;17;70;0;21/05/2024;S3;-;Mafra - DF;1009; R$ 50,00 ; R$ 856,80 ;Livre;Alessandro;13;13;60;60;14;6;6;13;10;21
COMPRA SEMANAL;40039;CISPLATINA (CITOPLAX) 50MG F/A 50ML (1MG/ML)* (G);BERGAMO;38;70;70;21/05/2024;S3;-;Mafra - RJ;1023; R$ 50,00 ; R$ 1.915,20 ;;Alessandro;0;0;60;60;30;0;0;28;10;10
COMPRA SEMANAL;40039;CISPLATINA (CITOPLAX) 50MG F/A 50ML (1MG/ML)* (G);BERGAMO;64;70;70;21/05/2024;S3;-;Mafra - RN;1024; R$ -    ;  R$ -    ;Livre;Alessandro;0;36;60;60;50;0;60;47;77;46
COMPRA SEMANAL;60011;DECADRON COLIRIO (1MG/ML+3,5MG/ML) FR C/ 5ML;LABOFARMA;45;45;45;21/05/2024;S3;-;Mafra - DF;1009; R$ 10,00 ; R$ 432,45 ;Livre;Bruna;0;0;60;60;3;0;0;3;42;422
COMPRA SEMANAL;60017;ATACAND 8MG C/30 CPS;ASTRAZENECA;1;1;1;21/05/2024;S3;-;Mafra - RJ;1023; R$ 99,00 ; R$ 98,78 ;;Byanca;0;0;60;30;1;0;0;0;1;18
COMPRA SEMANAL;60375;NOVACORT CREME C/ 30G;LABOFARMA;19;28;28;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 24,00 ; R$ 458,85 ;Livre;Bruna;40;40;60;60;24;32;32;24;27;33
COMPRA SEMANAL;60390;PURAN T4 150MCG CX 30CPR;SANOFI;5;1;5;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 18,00 ; R$ 87,70 ;Livre;Karolina;0;0;60;60;7;0;0;3;2;8
COMPRA SEMANAL;60391;PURAN T4 75MCG CX 30CPR;SANOFI;13;1;13;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 14,00 ; R$ 185,51 ;Livre;Karolina;0;0;60;60;6;0;0;4;9;42
COMPRA SEMANAL;60497;NOTUSS XAROPE FR C/120ML;LABOFARMA;110;24;120;21/05/2024;S3;-;Mafra - REC;1010; R$ 15,00 ; R$ 1.669,80 ;Livre;Bruna;0;0;60;60;58;0;0;10;100;52
COMPRA SEMANAL;60592;RITMONORM 300 MG C/ 30 CPR REV;ABBOTT;1;1;1;21/05/2024;S3;-;Mafra - REC;1010; R$ 14,00 ; R$ 13,93 ;Livre;Karolina;30;30;60;45;1;1;1;1;2;45
COMPRA SEMANAL;60592;RITMONORM 300 MG C/ 30 CPR REV;ABBOTT;1;1;1;21/05/2024;S3;-;Mafra - RN;1024; R$ -    ;  R$ -    ;Livre;Karolina;56;56;60;45;8;15;15;5;11;43
COMPRA SEMANAL;60742;BENICAR 40MG CX C/30 CP REV;DAIICHI;20;20;20;21/05/2024;S3;51;Mafra - RJ;1009->1023; R$ 34,00 ; R$ 670,60 ;Livre;Byanca;0;0;60;45;6;0;0;4;16;74
COMPRA SEMANAL;60866;NEXIUM 20MG C/14 COMP REV;ASTRAZENECA;132;1;132;21/05/2024;S3;-;Mafra - RPO;1001; R$ 61,00 ; R$ 8.082,36 ;Livre;Byanca;1;1;60;30;205;6;6;98;40;6
COMPRA SEMANAL;60866;NEXIUM 20MG C/14 COMP REV;ASTRAZENECA;1;1;1;21/05/2024;S3;-;Mafra - LDA;1002; R$ 54,00 ; R$ 53,82 ;;Byanca;30;30;60;30;1;1;1;0;2;47
COMPRA SEMANAL;60866;NEXIUM 20MG C/14 COMP REV;ASTRAZENECA;10;1;10;21/05/2024;S3;-;Mafra - REC;1010; R$ 54,00 ; R$ 538,20 ;Livre;Byanca;9;25;60;30;29;9;24;14;20;21
COMPRA SEMANAL;60866;NEXIUM 20MG C/14 COMP REV;ASTRAZENECA;78;1;78;21/05/2024;S3;-;Mafra - RJ;1023; R$ 54,00 ; R$ 4.211,22 ;Livre;Byanca;14;14;60;30;154;72;72;74;76;15
COMPRA SEMANAL;61262;RETEMIC (5 MG C/ 30 CPR);APSEN;1;1;1;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 22,00 ; R$ 22,19 ;;Elisete;70;90;60;60;3;7;9;3;8;75
COMPRA SEMANAL;61513;LACTULONA 667MG/ML XPE FR PLAST PET 120ML (AMEIXA);DAIICHI;34;24;24;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 22,00 ; R$ 745,96 ;Livre;Byanca;0;0;60;45;60;0;0;34;10;5
COMPRA SEMANAL;61513;LACTULONA 667MG/ML XPE FR PLAST PET 120ML (AMEIXA);DAIICHI;10;24;0;21/05/2024;S3;-;Mafra - RPO;1001; R$ 22,00 ; R$ 219,40 ;Livre;Byanca;0;0;60;45;60;0;0;34;10;5
COMPRA SEMANAL;61513;LACTULONA 667MG/ML XPE FR PLAST PET 120ML (AMEIXA);DAIICHI;26;24;24;21/05/2024;S3;-;Mafra - REC;1010; R$ 19,00 ; R$ 502,84 ;Livre;Byanca;1;1;60;45;33;1;1;26;1;1
COMPRA SEMANAL;61513;LACTULONA 667MG/ML XPE FR PLAST PET 120ML (AMEIXA);DAIICHI;29;24;24;21/05/2024;S3;51;Mafra - RJ;1009->1023; R$ 19,00 ; R$ 559,99 ;Livre;Byanca;0;0;60;45;74;0;0;59;-1;0
COMPRA SEMANAL;61513;LACTULONA 667MG/ML XPE FR PLAST PET 120ML (AMEIXA);DAIICHI;29;24;24;21/05/2024;S3;-;Mafra - RJ;1023; R$ 21,00 ; R$ 595,08 ;Livre;Byanca;0;0;60;45;74;0;0;59;-1;0
COMPRA SEMANAL;61514;LACTULONA 667MG/ML XPE FR PLAST PET 120ML (SALADA FRUTAS);DAIICHI;28;24;24;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 23,00 ; R$ 647,36 ;Livre;Byanca;1;1;60;45;83;3;3;66;-13;-5
COMPRA SEMANAL;61514;LACTULONA 667MG/ML XPE FR PLAST PET 120ML (SALADA FRUTAS);DAIICHI;22;24;24;21/05/2024;S3;-;Mafra - RPO;1001; R$ 23,00 ; R$ 508,64 ;Livre;Byanca;1;1;60;45;83;3;3;66;-13;-5
COMPRA SEMANAL;61514;LACTULONA 667MG/ML XPE FR PLAST PET 120ML (SALADA FRUTAS);DAIICHI;48;24;48;21/05/2024;S3;-;Mafra - LDA;1002; R$ 23,00 ; R$ 1.109,76 ;Livre;Byanca;0;0;60;45;77;0;0;70;-22;-9
COMPRA SEMANAL;61514;LACTULONA 667MG/ML XPE FR PLAST PET 120ML (SALADA FRUTAS);DAIICHI;19;24;24;21/05/2024;S3;-;Mafra - REC;1010; R$ 23,00 ; R$ 439,28 ;Livre;Byanca;0;0;60;45;30;0;0;27;-8;-8
COMPRA SEMANAL;61514;LACTULONA 667MG/ML XPE FR PLAST PET 120ML (SALADA FRUTAS);DAIICHI;53;24;48;21/05/2024;S3;51;Mafra - RJ;1009->1023; R$ 23,00 ; R$ 1.225,36 ;Livre;Byanca;0;0;60;45;156;0;0;142;-45;-9
COMPRA SEMANAL;61514;LACTULONA 667MG/ML XPE FR PLAST PET 120ML (SALADA FRUTAS);DAIICHI;44;24;48;21/05/2024;S3;-;Mafra - RJ;1023; R$ 23,00 ; R$ 1.017,28 ;Livre;Byanca;0;0;60;45;156;0;0;142;-45;-9
COMPRA SEMANAL;61524;ANTUX (LEVODROPROPIZINA) 30MG/ML FR 20 ML;LABOFARMA;12;40;0;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 40,00 ; R$ 479,28 ;;Bruna;11;11;60;60;139;50;50;129;-60;-13
COMPRA SEMANAL;61524;ANTUX (LEVODROPROPIZINA) 30MG/ML FR 20 ML;LABOFARMA;7;40;0;21/05/2024;S3;-;Mafra - RPO;1001; R$ 40,00 ; R$ 279,58 ;Livre;Bruna;11;11;60;60;139;50;50;129;-60;-13
COMPRA SEMANAL;61524;ANTUX (LEVODROPROPIZINA) 30MG/ML FR 20 ML;LABOFARMA;2;40;0;21/05/2024;S3;-;Mafra - REC;1010; R$ 35,00 ; R$ 70,84 ;Livre;Bruna;37;37;60;60;21;26;26;16;12;18
COMPRA SEMANAL;63907;LORATADINA (GEN) 10MG CX C/12 CPR;LABOFARMA;56;60;60;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 19,00 ; R$ 1.062,88 ;Livre;Bruna;1;22;60;60;87;4;64;35;117;40
COMPRA SEMANAL;63907;LORATADINA (GEN) 10MG CX C/12 CPR;LABOFARMA;32;60;60;21/05/2024;S3;-;Mafra - RPO;1001; R$ 19,00 ; R$ 607,36 ;Livre;Bruna;1;22;60;60;87;4;64;35;117;40
COMPRA SEMANAL;63907;LORATADINA (GEN) 10MG CX C/12 CPR;LABOFARMA;60;60;60;21/05/2024;S3;51;Mafra - RJ;1009->1023; R$ 15,00 ; R$ 898,20 ;Livre;Bruna;8;8;60;60;22;6;6;10;56;78
COMPRA SEMANAL;64264;ENCRISE 20 U/ML C/10 AMP 1ML;BIOLAB;8;24;0;21/05/2024;S3;-;Mafra - LDA;1002; R$ 212,00 ; R$ 1.695,92 ;Livre;Teresa;6;23;60;45;44;9;33;10;31;21
COMPRA SEMANAL;64264;ENCRISE 20 U/ML C/10 AMP 1ML;BIOLAB;10;24;0;21/05/2024;S3;-;Mafra - DF;1009; R$ 212,00 ; R$ 2.119,90 ;Livre;Teresa;1;16;60;45;47;1;25;10;25;16
COMPRA SEMANAL;64514;ZYMAR FR C/5ML;ALLERGAN;3;1;3;21/05/2024;S3;-;Mafra - LDA;1002; R$ 29,00 ; R$ 88,02 ;Livre;Karolina;0;15;60;45;2;0;1;2;2;26
COMPRA SEMANAL;64899;PULMICORT 0,25 MG/ML C/5 FRASCO 2ML;PROMEFARMA;291;32;288;21/05/2024;S3;-;Mafra - RPO;1001; R$ 44,00 ; R$ 12.812,73 ;Livre;Bruna;0;0;60;45;143;0;0;128;163;34
COMPRA SEMANAL;64899;PULMICORT 0,25 MG/ML C/5 FRASCO 2ML;PROMEFARMA;28;32;32;21/05/2024;S3;-;Mafra - LDA;1002; R$ 33,00 ; R$ 920,64 ;Livre;Bruna;0;0;60;45;14;0;0;13;15;33
COMPRA SEMANAL;64899;PULMICORT 0,25 MG/ML C/5 FRASCO 2ML;PROMEFARMA;118;32;128;21/05/2024;S3;-;Mafra - DF;1009; R$ 37,00 ; R$ 4.360,10 ;Livre;Bruna;4;4;60;45;58;8;8;52;74;38
COMPRA SEMANAL;64899;PULMICORT 0,25 MG/ML C/5 FRASCO 2ML;PROMEFARMA;73;32;64;21/05/2024;S3;-;Mafra - RJ;1023; R$ 31,00 ; R$ 2.296,58 ;Livre;Bruna;3;3;60;45;36;4;4;32;45;37
COMPRA SEMANAL;65222;DIPIRONA (GEN) 50MG/ML C/ 100ML;LABOFARMA;24;24;24;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 5,00 ; R$ 128,64 ;;Bruna;15;15;60;60;72;37;37;39;35;14
COMPRA SEMANAL;65222;DIPIRONA (GEN) 50MG/ML C/ 100ML;LABOFARMA;13;24;24;21/05/2024;S3;-;Mafra - RPO;1001; R$ 5,00 ; R$ 69,68 ;Livre;Bruna;15;15;60;60;72;37;37;39;35;14
COMPRA SEMANAL;65222;DIPIRONA (GEN) 50MG/ML C/ 100ML;LABOFARMA;16;24;24;21/05/2024;S3;-;Mafra - DF;1009; R$ 5,00 ; R$ 85,76 ;Livre;Bruna;3;3;60;60;26;3;3;14;5;5
COMPRA SEMANAL;65558;SYNTHROID 25 MCG CX 30 COMP;ABBOTT;163;1;163;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 8,00 ; R$ 1.338,23 ;Livre;Karolina;20;20;60;45;296;193;193;178;246;25
COMPRA SEMANAL;65558;SYNTHROID 25 MCG CX 30 COMP;ABBOTT;68;1;68;21/05/2024;S3;-;Mafra - RPO;1001; R$ 8,00 ; R$ 558,28 ;Livre;Karolina;20;20;60;45;296;193;193;178;246;25
COMPRA SEMANAL;65558;SYNTHROID 25 MCG CX 30 COMP;ABBOTT;9;1;9;21/05/2024;S3;51;Mafra - RJ;1009->1023; R$ 7,00 ; R$ 62,64 ;Livre;Karolina;32;32;60;45;16;17;17;9;17;32
COMPRA SEMANAL;65558;SYNTHROID 25 MCG CX 30 COMP;ABBOTT;2;1;2;21/05/2024;S3;-;Mafra - RN;1024; R$ -    ;  R$ -    ;Livre;Karolina;42;54;60;45;5;7;9;3;8;48
COMPRA SEMANAL;65567;SYNTHROID 88 MG  CX 30 COMP;ABBOTT;1;1;1;21/05/2024;S3;51;Mafra - RJ;1009->1023; R$ 11,00 ; R$ 11,28 ;Livre;Karolina;56;56;60;45;7;13;13;4;10;42
COMPRA SEMANAL;65665;DEPAKOTE (C1) 250MG CX C/30 CPR;ABBOTT;2;1;2;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 44,00 ; R$ 88,00 ;Livre;Karolina;5;55;60;45;12;2;22;5;19;47
COMPRA SEMANAL;65784;DEPAKENE (C1) 500MG CX C/50 CPR;ABBOTT;14;1;14;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 30,00 ; R$ 416,08 ;Livre;Karolina;15;15;60;45;24;12;12;13;26;33
COMPRA SEMANAL;65784;DEPAKENE (C1) 500MG CX C/50 CPR;ABBOTT;13;1;13;21/05/2024;S3;-;Mafra - RPO;1001; R$ 30,00 ; R$ 386,36 ;Livre;Karolina;15;15;60;45;24;12;12;13;26;33
COMPRA SEMANAL;65784;DEPAKENE (C1) 500MG CX C/50 CPR;ABBOTT;10;1;10;21/05/2024;S3;-;Mafra - LDA;1002; R$ 25,00 ; R$ 245,60 ;Livre;Karolina;34;56;60;45;80;90;149;42;117;44
COMPRA SEMANAL;65784;DEPAKENE (C1) 500MG CX C/50 CPR;ABBOTT;28;1;28;21/05/2024;S3;-;Mafra - DF;1009; R$ 25,00 ; R$ 687,68 ;Livre;Karolina;1;24;60;45;31;1;25;16;37;36
COMPRA SEMANAL;65784;DEPAKENE (C1) 500MG CX C/50 CPR;ABBOTT;3;1;3;21/05/2024;S3;-;Mafra - REC;1010; R$ 25,00 ; R$ 73,68 ;Livre;Karolina;30;50;60;45;9;9;15;5;13;45
COMPRA SEMANAL;65784;DEPAKENE (C1) 500MG CX C/50 CPR;ABBOTT;4;1;4;21/05/2024;S3;51;Mafra - RJ;1009->1023; R$ 25,00 ; R$ 98,24 ;Livre;Karolina;35;35;60;45;6;7;7;3;8;39
COMPRA SEMANAL;67822;BROMOPRIDA (GEN) 4MG/ML FR C/20 ML;LABOFARMA;31;40;40;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 7,00 ; R$ 222,58 ;Livre;Bruna;12;26;60;60;252;101;221;49;214;26
COMPRA SEMANAL;67822;BROMOPRIDA (GEN) 4MG/ML FR C/20 ML;LABOFARMA;11;40;0;21/05/2024;S3;-;Mafra - RPO;1001; R$ 7,00 ; R$ 78,98 ;Livre;Bruna;12;26;60;60;252;101;221;49;214;26
COMPRA SEMANAL;67822;BROMOPRIDA (GEN) 4MG/ML FR C/20 ML;LABOFARMA;5;40;0;21/05/2024;S3;-;Mafra - LDA;1002; R$ 7,00 ; R$ 35,90 ;Livre;Bruna;3;3;60;60;19;2;2;4;3;5
COMPRA SEMANAL;67822;BROMOPRIDA (GEN) 4MG/ML FR C/20 ML;LABOFARMA;14;40;0;21/05/2024;S3;51;Mafra - RJ;1009->1023; R$ 7,00 ; R$ 100,52 ;Livre;Bruna;21;21;60;60;72;50;50;14;50;21
COMPRA SEMANAL;67885;BUSONID AQ NASAL 32MCG FR 6ML 120 DOSES S/CONSEV;LABOFARMA;71;45;90;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 17,00 ; R$ 1.227,59 ;Livre;Bruna;13;13;60;60;67;30;30;36;92;41
COMPRA SEMANAL;67885;BUSONID AQ NASAL 32MCG FR 6ML 120 DOSES S/CONSEV;LABOFARMA;27;45;45;21/05/2024;S3;-;Mafra - RPO;1001; R$ 17,00 ; R$ 466,83 ;Livre;Bruna;13;13;60;60;67;30;30;36;92;41
COMPRA SEMANAL;67885;BUSONID AQ NASAL 32MCG FR 6ML 120 DOSES S/CONSEV;LABOFARMA;27;45;45;21/05/2024;S3;-;Mafra - LDA;1002; R$ 17,00 ; R$ 461,97 ;;Bruna;0;53;60;60;54;0;95;26;96;54
COMPRA SEMANAL;67885;BUSONID AQ NASAL 32MCG FR 6ML 120 DOSES S/CONSEV;LABOFARMA;89;45;90;21/05/2024;S3;-;Mafra - DF;1009; R$ 17,00 ; R$ 1.540,59 ;Livre;Bruna;8;8;60;60;54;15;15;35;69;38
COMPRA SEMANAL;67943;BUSONID AQ NASAL 64MCG FR 6ML - 120DS;LABOFARMA;34;45;45;21/05/2024;S3;-;Mafra - REC;1010; R$ 35,00 ; R$ 1.183,20 ;Livre;Bruna;17;17;60;60;16;9;9;12;31;59
